time,P,G(i),H_sun,T2m,WS10m,Int,district,latitude,longitude
20230929:1530,0.0,0.0,0.0,24.52,2.69,0.0,Gampaha,7.0897,79.9925
20230929:1630,0.0,0.0,0.0,24.6,2.41,0.0,Gampaha,7.0897,79.9925
20230929:1730,0.0,0.0,0.0,24.64,2.41,0.0,Gampaha,7.0897,79.9925
20230929:1830,0.0,0.0,0.0,24.38,2.41,0.0,Gampaha,7.0897,79.9925
20230929:1930,0.0,0.0,0.0,24.75,2.28,0.0,Gampaha,7.0897,79.9925
20230929:2030,0.0,0.0,0.0,24.61,1.93,0.0,Gampaha,7.0897,79.9925
20230929:2130,0.0,0.0,0.0,24.39,2.07,0.0,Gampaha,7.0897,79.9925
20230929:2230,0.0,0.0,0.0,24.38,2.41,0.0,Gampaha,7.0897,79.9925
20230929:2330,0.0,0.0,0.0,24.36,2.34,0.0,Gampaha,7.0897,79.9925
20230930:0030,0.0,0.0,-0.17,24.39,2.21,0.0,Gampaha,7.0897,79.9925
20230930:0130,34.18,59.33,14.68,24.4,2.41,0.0,Gampaha,7.0897,79.9925
20230930:0230,112.72,157.15,29.49,24.78,2.62,0.0,Gampaha,7.0897,79.9925
20230930:0330,287.14,368.9,44.2,25.62,3.52,0.0,Gampaha,7.0897,79.9925
20230930:0430,438.89,557.91,58.65,26.46,3.79,0.0,Gampaha,7.0897,79.9925
20230930:0530,532.15,686.16,72.25,27.67,4.07,0.0,Gampaha,7.0897,79.9925
20230930:0630,399.73,512.82,80.2,28.02,4.48,0.0,Gampaha,7.0897,79.9925
20230930:0730,308.6,396.26,71.97,27.35,3.86,0.0,Gampaha,7.0897,79.9925
20230930:0830,363.5,467.28,58.34,27.42,3.17,0.0,Gampaha,7.0897,79.9925
20230930:0930,244.5,320.23,43.87,27.46,3.45,0.0,Gampaha,7.0897,79.9925
20230930:1030,88.73,128.62,29.16,26.67,3.45,0.0,Gampaha,7.0897,79.9925
20230930:1130,18.25,36.97,14.35,25.66,3.03,0.0,Gampaha,7.0897,79.9925
20230930:1230,0.0,0.0,-0.5,25.29,1.79,0.0,Gampaha,7.0897,79.9925
20230930:1330,0.0,0.0,0.0,25.02,1.52,0.0,Gampaha,7.0897,79.9925
20230930:1430,0.0,0.0,0.0,24.81,1.66,0.0,Gampaha,7.0897,79.9925
20230930:1530,0.0,0.0,0.0,24.78,1.79,0.0,Gampaha,7.0897,79.9925
20230930:1630,0.0,0.0,0.0,24.71,1.86,0.0,Gampaha,7.0897,79.9925
20230930:1730,0.0,0.0,0.0,24.62,2.0,0.0,Gampaha,7.0897,79.9925
20230930:1830,0.0,0.0,0.0,24.54,2.0,0.0,Gampaha,7.0897,79.9925
20230930:1930,0.0,0.0,0.0,24.76,1.59,0.0,Gampaha,7.0897,79.9925
20230930:2030,0.0,0.0,0.0,24.81,1.86,0.0,Gampaha,7.0897,79.9925
20230930:2130,0.0,0.0,0.0,24.81,2.21,0.0,Gampaha,7.0897,79.9925
20230930:2230,0.0,0.0,0.0,24.81,2.34,0.0,Gampaha,7.0897,79.9925
20230930:2330,0.0,0.0,0.0,24.61,2.41,0.0,Gampaha,7.0897,79.9925
20231001:0030,0.0,0.0,-0.14,24.38,2.34,0.0,Gampaha,7.0897,79.9925
20231001:0130,33.55,58.44,14.71,24.29,2.0,0.0,Gampaha,7.0897,79.9925
20231001:0230,115.86,161.27,29.51,24.71,1.86,0.0,Gampaha,7.0897,79.9925
20231001:0330,266.77,344.57,44.19,25.54,2.55,0.0,Gampaha,7.0897,79.9925
20231001:0430,378.74,486.36,58.61,26.45,3.1,0.0,Gampaha,7.0897,79.9925
20231001:0530,388.55,497.76,72.1,27.12,3.72,0.0,Gampaha,7.0897,79.9925
20231001:0630,525.29,679.09,79.81,27.47,3.66,0.0,Gampaha,7.0897,79.9925
20231001:0730,439.17,565.13,71.68,28.16,4.14,0.0,Gampaha,7.0897,79.9925
20231001:0830,335.55,432.08,58.14,27.89,3.86,0.0,Gampaha,7.0897,79.9925
20231001:0930,364.64,469.81,43.7,27.58,3.72,0.0,Gampaha,7.0897,79.9925
20231001:1030,139.2,191.91,29.01,27.73,3.31,0.0,Gampaha,7.0897,79.9925
20231001:1130,48.73,81.34,14.22,26.35,3.31,0.0,Gampaha,7.0897,79.9925
20231001:1230,0.0,0.0,-0.63,26.07,2.69,0.0,Gampaha,7.0897,79.9925
20231001:1330,0.0,0.0,0.0,25.72,2.21,0.0,Gampaha,7.0897,79.9925
20231001:1430,0.0,0.0,0.0,24.87,2.41,0.0,Gampaha,7.0897,79.9925
20231001:1530,0.0,0.0,0.0,24.76,2.28,0.0,Gampaha,7.0897,79.9925
20231001:1630,0.0,0.0,0.0,24.78,1.72,0.0,Gampaha,7.0897,79.9925
20231001:1730,0.0,0.0,0.0,24.85,1.59,0.0,Gampaha,7.0897,79.9925
20231001:1830,0.0,0.0,0.0,24.48,1.79,0.0,Gampaha,7.0897,79.9925
20231001:1930,0.0,0.0,0.0,24.38,1.93,0.0,Gampaha,7.0897,79.9925
20231001:2030,0.0,0.0,0.0,24.48,1.93,0.0,Gampaha,7.0897,79.9925
20231001:2130,0.0,0.0,0.0,24.46,2.21,0.0,Gampaha,7.0897,79.9925
20231001:2230,0.0,0.0,0.0,24.27,1.93,0.0,Gampaha,7.0897,79.9925
20231001:2330,0.0,0.0,0.0,24.25,1.93,0.0,Gampaha,7.0897,79.9925
20231002:0030,0.0,0.0,-0.1,24.3,1.86,0.0,Gampaha,7.0897,79.9925
20231002:0130,65.73,104.73,14.74,24.34,2.0,0.0,Gampaha,7.0897,79.9925
20231002:0230,200.08,265.01,29.52,25.11,2.28,0.0,Gampaha,7.0897,79.9925
20231002:0330,301.82,386.78,44.18,26.04,3.03,0.0,Gampaha,7.0897,79.9925
20231002:0430,412.24,527.58,58.56,27.08,3.17,0.0,Gampaha,7.0897,79.9925
20231002:0530,538.32,697.91,71.94,27.66,3.72,0.0,Gampaha,7.0897,79.9925
20231002:0630,354.65,457.77,79.42,28.07,4.34,0.0,Gampaha,7.0897,79.9925
20231002:0730,299.44,385.41,71.4,27.18,3.52,0.0,Gampaha,7.0897,79.9925
20231002:0830,295.18,383.76,57.93,27.01,3.31,0.0,Gampaha,7.0897,79.9925
20231002:0930,155.28,210.21,43.54,27.34,3.1,0.0,Gampaha,7.0897,79.9925
