time,P,G(i),H_sun,T2m,WS10m,Int,district,latitude,longitude
20220521:0130,108.12,177.73,16.73,28.29,1.72,0.0,Batticaloa,7.7102,81.6924
20220521:0230,296.13,398.98,30.8,28.91,1.72,0.0,Batticaloa,7.7102,81.6924
20220521:0330,461.79,608.75,44.8,29.24,1.86,0.0,Batticaloa,7.7102,81.6924
20220521:0430,577.58,769.23,58.45,29.73,2.07,0.0,Batticaloa,7.7102,81.6924
20220521:0530,623.21,841.97,70.9,30.83,2.07,0.0,Batticaloa,7.7102,81.6924
20220521:0630,546.13,727.18,77.52,31.33,2.41,0.0,Batticaloa,7.7102,81.6924
20220521:0730,532.4,712.66,70.81,31.41,1.79,0.0,Batticaloa,7.7102,81.6924
20220521:0830,537.88,730.81,58.36,31.43,1.03,0.0,Batticaloa,7.7102,81.6924
20220521:0930,392.29,524.86,44.7,31.36,1.03,0.0,Batticaloa,7.7102,81.6924
20220521:1030,232.72,320.03,30.7,31.19,1.17,0.0,Batticaloa,7.7102,81.6924
20220521:1130,89.59,151.73,16.63,31.18,0.69,0.0,Batticaloa,7.7102,81.6924
20220521:1230,3.82,14.53,2.6,31.03,0.14,0.0,Batticaloa,7.7102,81.6924
20220521:1330,0.0,0.0,0.0,30.85,0.76,0.0,Batticaloa,7.7102,81.6924
20220521:1430,0.0,0.0,0.0,30.35,2.07,0.0,Batticaloa,7.7102,81.6924
20220521:1530,0.0,0.0,0.0,30.16,3.17,0.0,Batticaloa,7.7102,81.6924
20220521:1630,0.0,0.0,0.0,30.04,3.86,0.0,Batticaloa,7.7102,81.6924
20220521:1730,0.0,0.0,0.0,29.72,4.0,0.0,Batticaloa,7.7102,81.6924
20220521:1830,0.0,0.0,0.0,29.47,3.79,0.0,Batticaloa,7.7102,81.6924
20220521:1930,0.0,0.0,0.0,29.19,3.66,0.0,Batticaloa,7.7102,81.6924
20220521:2030,0.0,0.0,0.0,28.94,3.59,0.0,Batticaloa,7.7102,81.6924
20220521:2130,0.0,0.0,0.0,28.7,3.66,0.0,Batticaloa,7.7102,81.6924
20220521:2230,0.0,0.0,0.0,28.25,3.38,0.0,Batticaloa,7.7102,81.6924
20220521:2330,0.0,0.0,0.0,28.01,2.97,0.0,Batticaloa,7.7102,81.6924
20220522:0030,6.19,18.63,2.71,27.95,2.9,0.0,Batticaloa,7.7102,81.6924
20220522:0130,107.95,171.74,16.72,28.1,2.83,0.0,Batticaloa,7.7102,81.6924
20220522:0230,290.23,388.79,30.78,28.92,2.62,0.0,Batticaloa,7.7102,81.6924
20220522:0330,455.43,596.13,44.75,29.33,2.76,0.0,Batticaloa,7.7102,81.6924
20220522:0430,562.86,741.85,58.37,29.84,2.97,0.0,Batticaloa,7.7102,81.6924
20220522:0530,580.48,768.8,70.76,31.22,3.72,0.0,Batticaloa,7.7102,81.6924
20220522:0630,571.71,755.8,77.32,31.77,4.07,0.0,Batticaloa,7.7102,81.6924
20220522:0730,563.68,747.54,70.7,32.22,3.59,0.0,Batticaloa,7.7102,81.6924
20220522:0830,559.08,752.87,58.31,32.36,2.14,0.0,Batticaloa,7.7102,81.6924
20220522:0930,442.56,595.67,44.68,32.15,1.31,0.0,Batticaloa,7.7102,81.6924
20220522:1030,250.53,347.38,30.71,31.92,0.28,0.0,Batticaloa,7.7102,81.6924
20220522:1130,82.63,142.96,16.65,31.66,0.41,0.0,Batticaloa,7.7102,81.6924
20220522:1230,3.02,13.0,2.64,31.36,0.9,0.0,Batticaloa,7.7102,81.6924
20220522:1330,0.0,0.0,0.0,31.1,2.07,0.0,Batticaloa,7.7102,81.6924
20220522:1430,0.0,0.0,0.0,30.55,3.93,0.0,Batticaloa,7.7102,81.6924
20220522:1530,0.0,0.0,0.0,30.31,5.45,0.0,Batticaloa,7.7102,81.6924
20220522:1630,0.0,0.0,0.0,29.84,5.79,0.0,Batticaloa,7.7102,81.6924
20220522:1730,0.0,0.0,0.0,29.58,5.52,0.0,Batticaloa,7.7102,81.6924
20220522:1830,0.0,0.0,0.0,29.49,5.03,0.0,Batticaloa,7.7102,81.6924
20220522:1930,0.0,0.0,0.0,29.43,4.69,0.0,Batticaloa,7.7102,81.6924
20220522:2030,0.0,0.0,0.0,29.22,4.41,0.0,Batticaloa,7.7102,81.6924
20220522:2130,0.0,0.0,0.0,29.06,4.14,0.0,Batticaloa,7.7102,81.6924
20220522:2230,0.0,0.0,0.0,28.55,3.52,0.0,Batticaloa,7.7102,81.6924
20220522:2330,0.0,0.0,0.0,28.34,3.52,0.0,Batticaloa,7.7102,81.6924
20220523:0030,5.33,17.15,2.72,28.26,3.31,0.0,Batticaloa,7.7102,81.6924
