time,P,G(i),H_sun,T2m,WS10m,Int,district,latitude,longitude
20220418:0830,445.29,587.06,62.27,31.36,2.83,0.0,Anuradhapura,8.31223,80.41306
20220418:0930,234.43,311.14,47.54,28.3,2.34,0.0,Anuradhapura,8.31223,80.41306
20220418:1030,166.75,227.18,32.82,27.96,1.72,0.0,Anuradhapura,8.31223,80.41306
20220418:1130,94.88,145.36,18.13,28.16,1.72,0.0,Anuradhapura,8.31223,80.41306
20220418:1230,5.14,19.64,3.49,27.46,1.79,0.0,Anuradhapura,8.31223,80.41306
20220418:1330,0.0,0.0,0.0,26.9,1.79,0.0,Anuradhapura,8.31223,80.41306
20220418:1430,0.0,0.0,0.0,26.44,1.93,0.0,Anuradhapura,8.31223,80.41306
20220418:1530,0.0,0.0,0.0,26.0,2.0,0.0,Anuradhapura,8.31223,80.41306
20220418:1630,0.0,0.0,0.0,25.67,2.0,0.0,Anuradhapura,8.31223,80.41306
20220418:1730,0.0,0.0,0.0,25.44,1.93,0.0,Anuradhapura,8.31223,80.41306
20220418:1830,0.0,0.0,0.0,25.33,1.79,0.0,Anuradhapura,8.31223,80.41306
20220418:1930,0.0,0.0,0.0,25.7,2.07,0.0,Anuradhapura,8.31223,80.41306
20220418:2030,0.0,0.0,0.0,25.6,2.28,0.0,Anuradhapura,8.31223,80.41306
20220418:2130,0.0,0.0,0.0,25.46,2.55,0.0,Anuradhapura,8.31223,80.41306
20220418:2230,0.0,0.0,0.0,25.34,2.55,0.0,Anuradhapura,8.31223,80.41306
20220418:2330,0.0,0.0,0.0,25.2,2.62,0.0,Anuradhapura,8.31223,80.41306
20220419:0030,0.0,0.0,-0.26,24.98,2.69,0.0,Anuradhapura,8.31223,80.41306
20220419:0130,59.91,98.35,14.34,24.82,2.34,0.0,Anuradhapura,8.31223,80.41306
20220419:0230,182.08,243.43,29.0,25.21,3.79,0.0,Anuradhapura,8.31223,80.41306
20220419:0330,210.94,277.6,43.71,26.31,3.79,0.0,Anuradhapura,8.31223,80.41306
20220419:0430,293.49,381.56,58.42,27.17,3.52,0.0,Anuradhapura,8.31223,80.41306
20220419:0530,440.82,574.15,73.07,28.01,3.24,0.0,Anuradhapura,8.31223,80.41306
20220419:0630,447.64,586.07,86.56,28.97,2.69,0.0,Anuradhapura,8.31223,80.41306
20220419:0730,465.62,613.3,76.8,29.97,2.55,0.0,Anuradhapura,8.31223,80.41306
20220419:0830,457.26,596.25,62.2,28.87,2.48,0.0,Anuradhapura,8.31223,80.41306
20220419:0930,260.14,339.99,47.49,28.83,3.52,0.0,Anuradhapura,8.31223,80.41306
20220419:1030,268.15,353.55,32.78,28.51,3.52,0.0,Anuradhapura,8.31223,80.41306
20220419:1130,90.38,138.71,18.1,28.59,2.9,0.0,Anuradhapura,8.31223,80.41306
20220419:1230,4.04,18.05,3.48,27.92,2.62,0.0,Anuradhapura,8.31223,80.41306
20220419:1330,0.0,0.0,0.0,27.05,2.14,0.0,Anuradhapura,8.31223,80.41306
20220419:1430,0.0,0.0,0.0,26.41,2.07,0.0,Anuradhapura,8.31223,80.41306
20220419:1530,0.0,0.0,0.0,25.98,2.0,0.0,Anuradhapura,8.31223,80.41306
20220419:1630,0.0,0.0,0.0,25.56,2.0,0.0,Anuradhapura,8.31223,80.41306
20220419:1730,0.0,0.0,0.0,25.26,1.93,0.0,Anuradhapura,8.31223,80.41306
20220419:1830,0.0,0.0,0.0,24.97,1.79,0.0,Anuradhapura,8.31223,80.41306
20220419:1930,0.0,0.0,0.0,25.59,1.93,0.0,Anuradhapura,8.31223,80.41306
20220419:2030,0.0,0.0,0.0,25.32,1.86,0.0,Anuradhapura,8.31223,80.41306
20220419:2130,0.0,0.0,0.0,25.09,1.86,0.0,Anuradhapura,8.31223,80.41306
20220419:2230,0.0,0.0,0.0,25.0,1.93,0.0,Anuradhapura,8.31223,80.41306
20220419:2330,0.0,0.0,0.0,24.99,2.0,0.0,Anuradhapura,8.31223,80.41306
20220420:0030,0.0,0.0,-0.16,25.02,2.0,0.0,Anuradhapura,8.31223,80.41306
20220420:0130,80.98,130.02,14.43,24.99,2.0,0.0,Anuradhapura,8.31223,80.41306
20220420:0230,247.02,326.36,29.08,25.94,3.24,0.0,Anuradhapura,8.31223,80.41306
20220420:0330,361.08,468.14,43.77,27.16,2.76,0.0,Anuradhapura,8.31223,80.41306
20220420:0430,496.92,653.01,58.46,28.45,2.28,0.0,Anuradhapura,8.31223,80.41306
20220420:0530,570.54,765.64,73.08,29.63,1.66,0.0,Anuradhapura,8.31223,80.41306
20220420:0630,610.37,840.92,86.29,30.53,0.9,0.0,Anuradhapura,8.31223,80.41306
20220420:0730,476.41,647.0,76.68,31.36,0.41,0.0,Anuradhapura,8.31223,80.41306
20220420:0830,414.21,561.84,62.12,31.44,0.21,0.0,Anuradhapura,8.31223,80.41306
20220420:0930,339.06,455.6,47.43,31.55,0.34,0.0,Anuradhapura,8.31223,80.41306
20220420:1030,275.19,375.03,32.74,31.33,0.34,0.0,Anuradhapura,8.31223,80.41306
20220420:1130,97.97,156.12,18.08,31.03,0.41,0.0,Anuradhapura,8.31223,80.41306
20220420:1230,3.28,17.92,3.47,30.08,1.24,0.0,Anuradhapura,8.31223,80.41306
20220420:1330,0.0,0.0,0.0,28.93,1.24,0.0,Anuradhapura,8.31223,80.41306
20220420:1430,0.0,0.0,0.0,27.99,0.97,0.0,Anuradhapura,8.31223,80.41306
20220420:1530,0.0,0.0,0.0,27.17,1.03,0.0,Anuradhapura,8.31223,80.41306
20220420:1630,0.0,0.0,0.0,26.63,1.17,0.0,Anuradhapura,8.31223,80.41306
20220420:1730,0.0,0.0,0.0,26.33,1.24,0.0,Anuradhapura,8.31223,80.41306
20220420:1830,0.0,0.0,0.0,25.94,1.31,0.0,Anuradhapura,8.31223,80.41306
20220420:1930,0.0,0.0,0.0,26.17,1.52,0.0,Anuradhapura,8.31223,80.41306
20220420:2030,0.0,0.0,0.0,26.08,1.45,0.0,Anuradhapura,8.31223,80.41306
20220420:2130,0.0,0.0,0.0,25.72,1.31,0.0,Anuradhapura,8.31223,80.41306
20220420:2230,0.0,0.0,0.0,25.4,1.31,0.0,Anuradhapura,8.31223,80.41306
20220420:2330,0.0,0.0,0.0,25.22,1.24,0.0,Anuradhapura,8.31223,80.41306
20220421:0030,0.0,0.0,-0.05,25.05,1.17,0.0,Anuradhapura,8.31223,80.41306
20220421:0130,73.66,124.0,14.51,25.16,0.97,0.0,Anuradhapura,8.31223,80.41306
20220421:0230,261.24,349.14,29.15,26.52,1.31,0.0,Anuradhapura,8.31223,80.41306
20220421:0330,390.14,507.73,43.82,27.62,1.72,0.0,Anuradhapura,8.31223,80.41306
20220421:0430,492.96,650.56,58.49,28.79,1.45,0.0,Anuradhapura,8.31223,80.41306
20220421:0530,564.72,764.36,73.07,29.83,1.1,0.0,Anuradhapura,8.31223,80.41306
20220421:0630,560.57,769.1,86.02,30.72,0.69,0.0,Anuradhapura,8.31223,80.41306
20220421:0730,445.13,595.69,76.54,31.26,1.03,0.0,Anuradhapura,8.31223,80.41306
20220421:0830,465.2,623.92,62.04,31.23,1.17,0.0,Anuradhapura,8.31223,80.41306
20220421:0930,328.49,437.97,47.38,31.37,1.17,0.0,Anuradhapura,8.31223,80.41306
20220421:1030,224.19,304.52,32.7,30.76,1.1,0.0,Anuradhapura,8.31223,80.41306
20220421:1130,88.54,141.42,18.05,29.41,0.62,0.0,Anuradhapura,8.31223,80.41306
20220421:1230,2.19,14.35,3.46,27.74,0.83,0.0,Anuradhapura,8.31223,80.41306
20220421:1330,0.0,0.0,0.0,27.17,0.83,0.0,Anuradhapura,8.31223,80.41306
20220421:1430,0.0,0.0,0.0,26.81,1.1,0.0,Anuradhapura,8.31223,80.41306
20220421:1530,0.0,0.0,0.0,26.44,1.31,0.0,Anuradhapura,8.31223,80.41306
20220421:1630,0.0,0.0,0.0,25.99,1.38,0.0,Anuradhapura,8.31223,80.41306
20220421:1730,0.0,0.0,0.0,25.76,1.31,0.0,Anuradhapura,8.31223,80.41306
20220421:1830,0.0,0.0,0.0,25.38,1.24,0.0,Anuradhapura,8.31223,80.41306
20220421:1930,0.0,0.0,0.0,25.24,0.9,0.0,Anuradhapura,8.31223,80.41306
20220421:2030,0.0,0.0,0.0,25.28,0.76,0.0,Anuradhapura,8.31223,80.41306
