time,P,G(i),H_sun,T2m,WS10m,Int,district,latitude,longitude
20220106:0630,545.32,706.13,59.81,28.99,4.21,0.0,Kurunegala,7.4839,80.3683
20220106:0730,593.17,773.24,57.98,29.11,3.86,0.0,Kurunegala,7.4839,80.3683
20220106:0830,554.89,722.96,50.36,29.35,3.59,0.0,Kurunegala,7.4839,80.3683
20220106:0930,387.32,500.01,39.53,29.41,3.45,0.0,Kurunegala,7.4839,80.3683
20220106:1030,297.74,391.8,27.14,28.94,3.03,0.0,Kurunegala,7.4839,80.3683
20220106:1130,109.27,165.74,13.96,28.42,2.97,0.0,Kurunegala,7.4839,80.3683
20220106:1230,0.89,8.25,0.38,27.41,2.34,0.0,Kurunegala,7.4839,80.3683
20220106:1330,0.0,0.0,0.0,26.34,2.21,0.0,Kurunegala,7.4839,80.3683
20220106:1430,0.0,0.0,0.0,25.71,2.0,0.0,Kurunegala,7.4839,80.3683
20220106:1530,0.0,0.0,0.0,25.12,1.86,0.0,Kurunegala,7.4839,80.3683
20220106:1630,0.0,0.0,0.0,24.69,1.72,0.0,Kurunegala,7.4839,80.3683
20220106:1730,0.0,0.0,0.0,24.23,1.59,0.0,Kurunegala,7.4839,80.3683
20220106:1830,0.0,0.0,0.0,23.95,1.38,0.0,Kurunegala,7.4839,80.3683
20220106:1930,0.0,0.0,0.0,24.02,1.45,0.0,Kurunegala,7.4839,80.3683
20220106:2030,0.0,0.0,0.0,23.72,1.38,0.0,Kurunegala,7.4839,80.3683
20220106:2130,0.0,0.0,0.0,23.32,1.38,0.0,Kurunegala,7.4839,80.3683
20220106:2230,0.0,0.0,0.0,22.88,1.38,0.0,Kurunegala,7.4839,80.3683
20220106:2330,0.0,0.0,0.0,22.71,1.45,0.0,Kurunegala,7.4839,80.3683
20220107:0030,0.0,0.0,-6.18,22.31,1.59,0.0,Kurunegala,7.4839,80.3683
20220107:0130,64.21,115.42,7.53,22.28,1.66,0.0,Kurunegala,7.4839,80.3683
20220107:0230,232.14,308.89,20.95,23.22,1.59,0.0,Kurunegala,7.4839,80.3683
20220107:0330,362.48,464.59,33.8,25.13,2.28,0.0,Kurunegala,7.4839,80.3683
20220107:0430,440.03,564.92,45.54,26.83,3.24,0.0,Kurunegala,7.4839,80.3683
20220107:0530,554.56,722.69,55.0,28.14,3.24,0.0,Kurunegala,7.4839,80.3683
20220107:0630,631.46,836.19,59.92,29.06,3.03,0.0,Kurunegala,7.4839,80.3683
20220107:0730,582.46,768.5,58.13,30.0,2.97,0.0,Kurunegala,7.4839,80.3683
20220107:0830,512.15,669.93,50.52,30.27,2.9,0.0,Kurunegala,7.4839,80.3683
20220107:0930,467.92,612.72,39.68,30.1,2.69,0.0,Kurunegala,7.4839,80.3683
20220107:1030,256.04,341.22,27.27,29.92,2.28,0.0,Kurunegala,7.4839,80.3683
20220107:1130,129.04,193.14,14.08,29.12,2.0,0.0,Kurunegala,7.4839,80.3683
20220107:1230,1.05,8.65,0.49,28.28,1.45,0.0,Kurunegala,7.4839,80.3683
20220107:1330,0.0,0.0,0.0,27.12,1.17,0.0,Kurunegala,7.4839,80.3683
20220107:1430,0.0,0.0,0.0,26.11,1.03,0.0,Kurunegala,7.4839,80.3683
20220107:1530,0.0,0.0,0.0,25.58,0.97,0.0,Kurunegala,7.4839,80.3683
20220107:1630,0.0,0.0,0.0,24.99,0.97,0.0,Kurunegala,7.4839,80.3683
20220107:1730,0.0,0.0,0.0,24.43,1.17,0.0,Kurunegala,7.4839,80.3683
20220107:1830,0.0,0.0,0.0,24.02,1.31,0.0,Kurunegala,7.4839,80.3683
20220107:1930,0.0,0.0,0.0,23.49,1.52,0.0,Kurunegala,7.4839,80.3683
20220107:2030,0.0,0.0,0.0,23.09,1.52,0.0,Kurunegala,7.4839,80.3683
20220107:2130,0.0,0.0,0.0,22.78,1.45,0.0,Kurunegala,7.4839,80.3683
20220107:2230,0.0,0.0,0.0,22.69,1.45,0.0,Kurunegala,7.4839,80.3683
20220107:2330,0.0,0.0,0.0,22.65,1.52,0.0,Kurunegala,7.4839,80.3683
20220108:0030,0.0,0.0,-6.27,22.64,1.66,0.0,Kurunegala,7.4839,80.3683
20220108:0130,47.41,89.25,7.46,22.71,1.93,0.0,Kurunegala,7.4839,80.3683
20220108:0230,202.57,270.12,20.9,23.41,2.76,0.0,Kurunegala,7.4839,80.3683
20220108:0330,353.18,449.53,33.77,24.79,3.17,0.0,Kurunegala,7.4839,80.3683
20220108:0430,428.94,547.0,45.54,26.3,3.59,0.0,Kurunegala,7.4839,80.3683
20220108:0530,381.24,487.02,55.05,27.39,3.79,0.0,Kurunegala,7.4839,80.3683
20220108:0630,670.73,881.31,60.04,27.82,3.52,0.0,Kurunegala,7.4839,80.3683
20220108:0730,613.62,808.07,58.28,29.02,3.1,0.0,Kurunegala,7.4839,80.3683
20220108:0830,524.05,684.21,50.68,29.2,3.03,0.0,Kurunegala,7.4839,80.3683
20220108:0930,380.43,491.66,39.83,28.71,3.17,0.0,Kurunegala,7.4839,80.3683
20220108:1030,252.73,331.44,27.41,27.22,3.03,0.0,Kurunegala,7.4839,80.3683
20220108:1130,67.63,108.29,14.21,26.81,2.41,0.0,Kurunegala,7.4839,80.3683
20220108:1230,0.58,7.45,0.6,26.03,2.0,0.0,Kurunegala,7.4839,80.3683
20220108:1330,0.0,0.0,0.0,25.37,2.07,0.0,Kurunegala,7.4839,80.3683
20220108:1430,0.0,0.0,0.0,24.81,2.07,0.0,Kurunegala,7.4839,80.3683
20220108:1530,0.0,0.0,0.0,24.32,2.07,0.0,Kurunegala,7.4839,80.3683
20220108:1630,0.0,0.0,0.0,23.9,1.93,0.0,Kurunegala,7.4839,80.3683
20220108:1730,0.0,0.0,0.0,23.65,1.86,0.0,Kurunegala,7.4839,80.3683
20220108:1830,0.0,0.0,0.0,23.38,1.72,0.0,Kurunegala,7.4839,80.3683
20220108:1930,0.0,0.0,0.0,23.46,2.07,0.0,Kurunegala,7.4839,80.3683
20220108:2030,0.0,0.0,0.0,23.37,2.0,0.0,Kurunegala,7.4839,80.3683
20220108:2130,0.0,0.0,0.0,23.19,1.93,0.0,Kurunegala,7.4839,80.3683
20220108:2230,0.0,0.0,0.0,23.08,2.0,0.0,Kurunegala,7.4839,80.3683
20220108:2330,0.0,0.0,0.0,22.91,1.93,0.0,Kurunegala,7.4839,80.3683
20220109:0030,0.0,0.0,-6.35,22.86,1.93,0.0,Kurunegala,7.4839,80.3683
20220109:0130,36.52,73.11,7.4,22.88,1.86,0.0,Kurunegala,7.4839,80.3683
20220109:0230,134.55,185.95,20.85,23.42,1.79,0.0,Kurunegala,7.4839,80.3683
20220109:0330,330.89,423.36,33.75,24.53,2.14,0.0,Kurunegala,7.4839,80.3683
20220109:0430,393.6,503.68,45.56,26.08,2.62,0.0,Kurunegala,7.4839,80.3683
20220109:0530,414.72,532.55,55.12,27.1,2.9,0.0,Kurunegala,7.4839,80.3683
20220109:0630,565.98,736.47,60.17,27.87,3.24,0.0,Kurunegala,7.4839,80.3683
20220109:0730,493.33,636.48,58.45,28.74,3.52,0.0,Kurunegala,7.4839,80.3683
20220109:0830,425.96,548.15,50.84,28.93,3.72,0.0,Kurunegala,7.4839,80.3683
20220109:0930,290.11,375.98,39.98,28.97,3.93,0.0,Kurunegala,7.4839,80.3683
20220109:1030,204.91,273.37,27.55,28.41,3.59,0.0,Kurunegala,7.4839,80.3683
20220109:1130,79.2,121.14,14.33,27.97,3.24,0.0,Kurunegala,7.4839,80.3683
20220109:1230,2.21,11.18,0.72,27.28,2.69,0.0,Kurunegala,7.4839,80.3683
20220109:1330,0.0,0.0,0.0,26.44,2.41,0.0,Kurunegala,7.4839,80.3683
20220109:1430,0.0,0.0,0.0,25.83,2.14,0.0,Kurunegala,7.4839,80.3683
20220109:1530,0.0,0.0,0.0,25.3,2.0,0.0,Kurunegala,7.4839,80.3683
20220109:1630,0.0,0.0,0.0,24.68,1.86,0.0,Kurunegala,7.4839,80.3683
20220109:1730,0.0,0.0,0.0,24.33,1.66,0.0,Kurunegala,7.4839,80.3683
20220109:1830,0.0,0.0,0.0,24.04,1.45,0.0,Kurunegala,7.4839,80.3683
20220109:1930,0.0,0.0,0.0,23.7,1.17,0.0,Kurunegala,7.4839,80.3683
20220109:2030,0.0,0.0,0.0,23.51,1.03,0.0,Kurunegala,7.4839,80.3683
20220109:2130,0.0,0.0,0.0,23.41,0.97,0.0,Kurunegala,7.4839,80.3683
20220109:2230,0.0,0.0,0.0,23.28,0.9,0.0,Kurunegala,7.4839,80.3683
20220109:2330,0.0,0.0,0.0,23.15,0.9,0.0,Kurunegala,7.4839,80.3683
20220110:0030,0.0,0.0,-6.42,23.11,0.97,0.0,Kurunegala,7.4839,80.3683
20220110:0130,12.17,29.3,7.34,23.05,0.97,0.0,Kurunegala,7.4839,80.3683
20220110:0230,45.64,73.46,20.81,23.45,0.83,0.0,Kurunegala,7.4839,80.3683
20220110:0330,91.54,130.48,33.73,24.02,0.83,0.0,Kurunegala,7.4839,80.3683
20220110:0430,84.91,123.34,45.57,24.74,1.17,0.0,Kurunegala,7.4839,80.3683
20220110:0530,99.13,140.2,55.19,24.93,1.38,0.0,Kurunegala,7.4839,80.3683
20220110:0630,239.26,311.26,60.3,25.04,1.66,0.0,Kurunegala,7.4839,80.3683
20220110:0730,111.26,156.3,58.62,26.67,2.0,0.0,Kurunegala,7.4839,80.3683
20220110:0830,123.37,170.16,51.01,26.11,1.93,0.0,Kurunegala,7.4839,80.3683
20220110:0930,42.68,70.07,40.14,25.65,1.86,0.0,Kurunegala,7.4839,80.3683
20220110:1030,70.74,105.4,27.69,25.06,2.07,0.0,Kurunegala,7.4839,80.3683
20220110:1130,5.21,16.77,14.46,24.89,2.07,0.0,Kurunegala,7.4839,80.3683
20220110:1230,0.0,4.27,0.83,24.16,1.93,0.0,Kurunegala,7.4839,80.3683
20220110:1330,0.0,0.0,0.0,23.69,2.0,0.0,Kurunegala,7.4839,80.3683
20220110:1430,0.0,0.0,0.0,23.4,2.0,0.0,Kurunegala,7.4839,80.3683
20220110:1530,0.0,0.0,0.0,23.24,1.86,0.0,Kurunegala,7.4839,80.3683
20220110:1630,0.0,0.0,0.0,23.04,1.86,0.0,Kurunegala,7.4839,80.3683
20220110:1730,0.0,0.0,0.0,22.77,1.86,0.0,Kurunegala,7.4839,80.3683
20220110:1830,0.0,0.0,0.0,22.47,1.79,0.0,Kurunegala,7.4839,80.3683
20220110:1930,0.0,0.0,0.0,22.27,1.59,0.0,Kurunegala,7.4839,80.3683
20220110:2030,0.0,0.0,0.0,21.88,1.45,0.0,Kurunegala,7.4839,80.3683
20220110:2130,0.0,0.0,0.0,21.54,1.52,0.0,Kurunegala,7.4839,80.3683
20220110:2230,0.0,0.0,0.0,21.73,1.59,0.0,Kurunegala,7.4839,80.3683
20220110:2330,0.0,0.0,0.0,21.89,1.59,0.0,Kurunegala,7.4839,80.3683
20220111:0030,0.0,0.0,-6.5,21.8,1.59,0.0,Kurunegala,7.4839,80.3683
20220111:0130,46.74,90.04,7.28,21.98,1.52,0.0,Kurunegala,7.4839,80.3683
20220111:0230,235.96,314.2,20.77,22.93,1.24,0.0,Kurunegala,7.4839,80.3683
20220111:0330,385.06,496.4,33.71,25.01,1.59,0.0,Kurunegala,7.4839,80.3683
20220111:0430,459.46,593.34,45.59,26.57,2.14,0.0,Kurunegala,7.4839,80.3683
20220111:0530,487.31,634.86,55.26,27.83,2.21,0.0,Kurunegala,7.4839,80.3683
20220111:0630,559.82,741.03,60.44,28.63,1.93,0.0,Kurunegala,7.4839,80.3683
20220111:0730,495.48,649.86,58.79,29.23,2.34,0.0,Kurunegala,7.4839,80.3683
20220111:0830,530.95,698.9,51.19,29.43,2.34,0.0,Kurunegala,7.4839,80.3683
20220111:0930,344.73,448.61,40.29,29.54,2.34,0.0,Kurunegala,7.4839,80.3683
20220111:1030,211.77,282.27,27.83,28.57,2.28,0.0,Kurunegala,7.4839,80.3683
20220111:1130,75.91,116.86,14.59,26.75,2.21,0.0,Kurunegala,7.4839,80.3683
20220111:1230,0.41,7.01,0.94,26.21,2.28,0.0,Kurunegala,7.4839,80.3683
20220111:1330,0.0,0.0,0.0,25.56,2.07,0.0,Kurunegala,7.4839,80.3683
20220111:1430,0.0,0.0,0.0,24.91,1.93,0.0,Kurunegala,7.4839,80.3683
20220111:1530,0.0,0.0,0.0,24.32,1.86,0.0,Kurunegala,7.4839,80.3683
20220111:1630,0.0,0.0,0.0,23.82,1.86,0.0,Kurunegala,7.4839,80.3683
20220111:1730,0.0,0.0,0.0,23.49,1.86,0.0,Kurunegala,7.4839,80.3683
20220111:1830,0.0,0.0,0.0,23.36,1.79,0.0,Kurunegala,7.4839,80.3683
20220111:1930,0.0,0.0,0.0,23.52,1.79,0.0,Kurunegala,7.4839,80.3683
20220111:2030,0.0,0.0,0.0,23.34,1.66,0.0,Kurunegala,7.4839,80.3683
20220111:2130,0.0,0.0,0.0,23.13,1.52,0.0,Kurunegala,7.4839,80.3683
20220111:2230,0.0,0.0,0.0,22.85,1.45,0.0,Kurunegala,7.4839,80.3683
20220111:2330,0.0,0.0,0.0,22.67,1.52,0.0,Kurunegala,7.4839,80.3683
20220112:0030,0.0,0.0,-6.57,22.48,1.52,0.0,Kurunegala,7.4839,80.3683
20220112:0130,53.26,99.48,7.22,22.31,1.52,0.0,Kurunegala,7.4839,80.3683
20220112:0230,225.13,301.29,20.73,23.5,1.31,0.0,Kurunegala,7.4839,80.3683
20220112:0330,394.8,510.84,33.7,25.66,1.66,0.0,Kurunegala,7.4839,80.3683
20220112:0430,510.7,666.91,45.62,27.47,2.0,0.0,Kurunegala,7.4839,80.3683
20220112:0530,586.82,780.52,55.34,28.71,2.0,0.0,Kurunegala,7.4839,80.3683
20220112:0630,544.37,723.61,60.58,29.48,1.79,0.0,Kurunegala,7.4839,80.3683
20220112:0730,608.23,820.89,58.97,29.73,1.72,0.0,Kurunegala,7.4839,80.3683
20220112:0830,493.39,651.2,51.36,30.37,2.0,0.0,Kurunegala,7.4839,80.3683
20220112:0930,336.02,442.17,40.45,30.22,1.52,0.0,Kurunegala,7.4839,80.3683
20220112:1030,267.18,353.94,27.97,28.61,1.79,0.0,Kurunegala,7.4839,80.3683
20220112:1130,111.93,168.6,14.71,28.15,1.38,0.0,Kurunegala,7.4839,80.3683
20220112:1230,1.24,9.09,1.05,27.81,1.31,0.0,Kurunegala,7.4839,80.3683
20220112:1330,0.0,0.0,0.0,26.97,1.38,0.0,Kurunegala,7.4839,80.3683
20220112:1430,0.0,0.0,0.0,26.22,1.17,0.0,Kurunegala,7.4839,80.3683
20220112:1530,0.0,0.0,0.0,25.68,1.1,0.0,Kurunegala,7.4839,80.3683
20220112:1630,0.0,0.0,0.0,25.06,1.03,0.0,Kurunegala,7.4839,80.3683
20220112:1730,0.0,0.0,0.0,24.33,1.03,0.0,Kurunegala,7.4839,80.3683
20220112:1830,0.0,0.0,0.0,24.13,0.9,0.0,Kurunegala,7.4839,80.3683
20220112:1930,0.0,0.0,0.0,23.94,0.69,0.0,Kurunegala,7.4839,80.3683
20220112:2030,0.0,0.0,0.0,23.73,0.62,0.0,Kurunegala,7.4839,80.3683
20220112:2130,0.0,0.0,0.0,23.71,0.48,0.0,Kurunegala,7.4839,80.3683
20220112:2230,0.0,0.0,0.0,22.95,0.55,0.0,Kurunegala,7.4839,80.3683
20220112:2330,0.0,0.0,0.0,22.75,0.55,0.0,Kurunegala,7.4839,80.3683
20220113:0030,0.0,0.0,-6.64,22.17,0.69,0.0,Kurunegala,7.4839,80.3683
20220113:0130,47.39,89.83,7.17,21.9,0.76,0.0,Kurunegala,7.4839,80.3683
20220113:0230,226.93,303.65,20.7,22.86,0.62,0.0,Kurunegala,7.4839,80.3683
20220113:0330,429.91,566.21,33.7,25.24,0.28,0.0,Kurunegala,7.4839,80.3683
20220113:0430,480.81,644.75,45.65,26.97,0.0,0.0,Kurunegala,7.4839,80.3683
20220113:0530,632.3,873.74,55.43,28.06,0.41,0.0,Kurunegala,7.4839,80.3683
20220113:0630,576.89,785.04,60.73,29.34,0.69,0.0,Kurunegala,7.4839,80.3683
20220113:0730,488.73,651.36,59.16,29.85,1.03,0.0,Kurunegala,7.4839,80.3683
20220113:0830,435.53,573.34,51.54,29.62,1.38,0.0,Kurunegala,7.4839,80.3683
20220113:0930,337.65,443.75,40.61,29.41,1.45,0.0,Kurunegala,7.4839,80.3683
20220113:1030,172.66,234.77,28.11,28.95,1.59,0.0,Kurunegala,7.4839,80.3683
20220113:1130,70.04,110.82,14.84,28.16,0.83,0.0,Kurunegala,7.4839,80.3683
20220113:1230,0.22,6.51,1.16,27.31,0.34,0.0,Kurunegala,7.4839,80.3683
20220113:1330,0.0,0.0,0.0,26.7,0.28,0.0,Kurunegala,7.4839,80.3683
20220113:1430,0.0,0.0,0.0,26.4,0.0,0.0,Kurunegala,7.4839,80.3683
20220113:1530,0.0,0.0,0.0,26.17,0.14,0.0,Kurunegala,7.4839,80.3683
20220113:1630,0.0,0.0,0.0,25.68,0.21,0.0,Kurunegala,7.4839,80.3683
20220113:1730,0.0,0.0,0.0,25.12,0.48,0.0,Kurunegala,7.4839,80.3683
20220113:1830,0.0,0.0,0.0,24.37,0.62,0.0,Kurunegala,7.4839,80.3683
20220113:1930,0.0,0.0,0.0,24.16,0.69,0.0,Kurunegala,7.4839,80.3683
20220113:2030,0.0,0.0,0.0,23.38,0.9,0.0,Kurunegala,7.4839,80.3683
20220113:2130,0.0,0.0,0.0,23.26,0.83,0.0,Kurunegala,7.4839,80.3683
20220113:2230,0.0,0.0,0.0,23.18,0.76,0.0,Kurunegala,7.4839,80.3683
20220113:2330,0.0,0.0,0.0,22.84,0.83,0.0,Kurunegala,7.4839,80.3683
20220114:0030,0.0,0.0,-6.71,22.45,0.83,0.0,Kurunegala,7.4839,80.3683
