time,P,G(i),H_sun,T2m,WS10m,Int,district,latitude,longitude
20231128:1830,0.0,0.0,0.0,24.34,1.24,0.0,Vavuniya,8.7514,80.4971
20231128:1930,0.0,0.0,0.0,24.05,1.31,0.0,Vavuniya,8.7514,80.4971
20231128:2030,0.0,0.0,0.0,23.61,1.38,0.0,Vavuniya,8.7514,80.4971
20231128:2130,0.0,0.0,0.0,23.33,1.03,0.0,Vavuniya,8.7514,80.4971
20231128:2230,0.0,0.0,0.0,23.31,0.97,0.0,Vavuniya,8.7514,80.4971
20231128:2330,0.0,0.0,0.0,23.2,1.03,0.0,Vavuniya,8.7514,80.4971
20231129:0030,0.0,0.0,-2.45,23.17,0.9,0.0,Vavuniya,8.7514,80.4971
20231129:0130,45.37,76.95,11.24,23.17,0.76,0.0,Vavuniya,8.7514,80.4971
20231129:0230,132.07,181.44,24.54,23.88,0.76,0.0,Vavuniya,8.7514,80.4971
20231129:0330,120.72,167.03,37.15,24.78,1.1,0.0,Vavuniya,8.7514,80.4971
20231129:0430,135.95,187.0,48.36,25.21,1.24,0.0,Vavuniya,8.7514,80.4971
20231129:0530,157.79,214.07,56.73,25.72,1.86,0.0,Vavuniya,8.7514,80.4971
20231129:0630,198.17,262.55,59.78,25.35,2.28,0.0,Vavuniya,8.7514,80.4971
20231129:0730,182.36,243.42,56.04,26.0,2.48,0.0,Vavuniya,8.7514,80.4971
20231129:0830,144.85,196.53,47.26,25.87,2.21,0.0,Vavuniya,8.7514,80.4971
20231129:0930,74.32,109.52,35.85,25.46,2.14,0.0,Vavuniya,8.7514,80.4971
20231129:1030,63.86,97.15,23.15,25.14,2.07,0.0,Vavuniya,8.7514,80.4971
20231129:1130,11.43,26.83,9.79,25.03,1.86,0.0,Vavuniya,8.7514,80.4971
20231129:1230,0.0,0.0,-3.93,24.74,1.45,0.0,Vavuniya,8.7514,80.4971
20231129:1330,0.0,0.0,0.0,24.46,1.59,0.0,Vavuniya,8.7514,80.4971
20231129:1430,0.0,0.0,0.0,24.21,2.07,0.0,Vavuniya,8.7514,80.4971
20231129:1530,0.0,0.0,0.0,23.95,1.72,0.0,Vavuniya,8.7514,80.4971
20231129:1630,0.0,0.0,0.0,23.75,1.31,0.0,Vavuniya,8.7514,80.4971
20231129:1730,0.0,0.0,0.0,23.65,1.1,0.0,Vavuniya,8.7514,80.4971
20231129:1830,0.0,0.0,0.0,23.59,0.76,0.0,Vavuniya,8.7514,80.4971
20231129:1930,0.0,0.0,0.0,23.57,0.76,0.0,Vavuniya,8.7514,80.4971
20231129:2030,0.0,0.0,0.0,23.51,0.55,0.0,Vavuniya,8.7514,80.4971
20231129:2130,0.0,0.0,0.0,23.45,0.69,0.0,Vavuniya,8.7514,80.4971
20231129:2230,0.0,0.0,0.0,23.41,0.69,0.0,Vavuniya,8.7514,80.4971
20231129:2330,0.0,0.0,0.0,23.4,0.76,0.0,Vavuniya,8.7514,80.4971
20231130:0030,0.0,0.0,-2.56,23.33,0.97,0.0,Vavuniya,8.7514,80.4971
20231130:0130,10.29,25.4,11.11,23.35,0.9,0.0,Vavuniya,8.7514,80.4971
20231130:0230,94.6,134.89,24.41,23.7,0.97,0.0,Vavuniya,8.7514,80.4971
20231130:0330,178.22,237.04,36.99,24.63,1.17,0.0,Vavuniya,8.7514,80.4971
20231130:0430,246.73,323.32,48.19,25.4,1.31,0.0,Vavuniya,8.7514,80.4971
20231130:0530,299.73,391.24,56.55,26.17,1.31,0.0,Vavuniya,8.7514,80.4971
20231130:0630,76.06,113.1,59.62,26.69,1.72,0.0,Vavuniya,8.7514,80.4971
20231130:0730,73.69,109.18,55.94,24.83,2.14,0.0,Vavuniya,8.7514,80.4971
20231130:0830,98.72,139.85,47.21,24.67,2.0,0.0,Vavuniya,8.7514,80.4971
20231130:0930,145.84,197.53,35.84,24.84,2.21,0.0,Vavuniya,8.7514,80.4971
20231130:1030,50.87,80.53,23.17,25.2,1.72,0.0,Vavuniya,8.7514,80.4971
20231130:1130,14.63,31.65,9.83,25.06,1.17,0.0,Vavuniya,8.7514,80.4971
20231130:1230,0.0,0.0,-3.87,24.85,1.31,0.0,Vavuniya,8.7514,80.4971
20231130:1330,0.0,0.0,0.0,24.54,1.1,0.0,Vavuniya,8.7514,80.4971
20231130:1430,0.0,0.0,0.0,24.36,1.24,0.0,Vavuniya,8.7514,80.4971
20231130:1530,0.0,0.0,0.0,24.18,1.52,0.0,Vavuniya,8.7514,80.4971
20231130:1630,0.0,0.0,0.0,24.03,1.66,0.0,Vavuniya,8.7514,80.4971
20231130:1730,0.0,0.0,0.0,23.88,1.45,0.0,Vavuniya,8.7514,80.4971
20231130:1830,0.0,0.0,0.0,23.67,1.52,0.0,Vavuniya,8.7514,80.4971
20231130:1930,0.0,0.0,0.0,23.82,1.59,0.0,Vavuniya,8.7514,80.4971
20231130:2030,0.0,0.0,0.0,23.67,1.38,0.0,Vavuniya,8.7514,80.4971
20231130:2130,0.0,0.0,0.0,23.59,1.31,0.0,Vavuniya,8.7514,80.4971
20231130:2230,0.0,0.0,0.0,23.63,1.17,0.0,Vavuniya,8.7514,80.4971
20231130:2330,0.0,0.0,0.0,23.62,1.03,0.0,Vavuniya,8.7514,80.4971
20231201:0030,0.0,0.0,-2.67,23.66,1.1,0.0,Vavuniya,8.7514,80.4971
20231201:0130,5.44,17.2,10.99,23.61,1.31,0.0,Vavuniya,8.7514,80.4971
20231201:0230,12.87,28.89,24.27,23.67,1.38,0.0,Vavuniya,8.7514,80.4971
20231201:0330,49.5,78.16,36.84,23.7,1.59,0.0,Vavuniya,8.7514,80.4971
20231201:0430,64.09,96.7,48.01,24.02,1.79,0.0,Vavuniya,8.7514,80.4971
20231201:0530,32.59,56.4,56.37,24.18,2.14,0.0,Vavuniya,8.7514,80.4971
20231201:0630,402.12,516.87,59.46,24.22,1.52,0.0,Vavuniya,8.7514,80.4971
20231201:0730,243.2,320.15,55.84,26.92,1.45,0.0,Vavuniya,8.7514,80.4971
20231201:0830,127.28,175.98,47.17,26.19,1.79,0.0,Vavuniya,8.7514,80.4971
20231201:0930,38.33,64.09,35.84,25.23,2.21,0.0,Vavuniya,8.7514,80.4971
20231201:1030,55.4,86.12,23.19,24.58,1.66,0.0,Vavuniya,8.7514,80.4971
20231201:1130,18.45,37.12,9.87,24.58,1.59,0.0,Vavuniya,8.7514,80.4971
20231201:1230,0.0,0.0,-3.81,24.37,1.72,0.0,Vavuniya,8.7514,80.4971
20231201:1330,0.0,0.0,0.0,24.14,1.86,0.0,Vavuniya,8.7514,80.4971
20231201:1430,0.0,0.0,0.0,24.01,1.66,0.0,Vavuniya,8.7514,80.4971
20231201:1530,0.0,0.0,0.0,23.95,1.66,0.0,Vavuniya,8.7514,80.4971
20231201:1630,0.0,0.0,0.0,23.87,1.79,0.0,Vavuniya,8.7514,80.4971
20231201:1730,0.0,0.0,0.0,23.88,1.59,0.0,Vavuniya,8.7514,80.4971
20231201:1830,0.0,0.0,0.0,23.86,1.45,0.0,Vavuniya,8.7514,80.4971
20231201:1930,0.0,0.0,0.0,23.73,1.66,0.0,Vavuniya,8.7514,80.4971
20231201:2030,0.0,0.0,0.0,23.7,1.52,0.0,Vavuniya,8.7514,80.4971
20231201:2130,0.0,0.0,0.0,23.64,1.52,0.0,Vavuniya,8.7514,80.4971
20231201:2230,0.0,0.0,0.0,23.59,1.45,0.0,Vavuniya,8.7514,80.4971
20231201:2330,0.0,0.0,0.0,23.66,1.31,0.0,Vavuniya,8.7514,80.4971
20231202:0030,0.0,0.0,-2.77,23.7,1.59,0.0,Vavuniya,8.7514,80.4971
20231202:0130,12.88,28.95,10.87,23.8,1.59,0.0,Vavuniya,8.7514,80.4971
20231202:0230,22.3,42.43,24.13,23.94,1.86,0.0,Vavuniya,8.7514,80.4971
20231202:0330,71.0,105.35,36.68,24.14,1.79,0.0,Vavuniya,8.7514,80.4971
20231202:0430,125.55,172.92,47.84,24.62,1.79,0.0,Vavuniya,8.7514,80.4971
20231202:0530,247.55,323.45,56.19,25.22,1.86,0.0,Vavuniya,8.7514,80.4971
20231202:0630,322.72,415.17,59.31,25.61,3.03,0.0,Vavuniya,8.7514,80.4971
20231202:0730,439.86,571.4,55.74,27.28,2.83,0.0,Vavuniya,8.7514,80.4971
20231202:0830,414.06,537.16,47.13,28.01,3.38,0.0,Vavuniya,8.7514,80.4971
20231202:0930,213.57,282.45,35.84,27.92,3.86,0.0,Vavuniya,8.7514,80.4971
20231202:1030,79.22,117.08,23.22,27.06,3.38,0.0,Vavuniya,8.7514,80.4971
20231202:1130,24.47,47.33,9.92,25.85,2.83,0.0,Vavuniya,8.7514,80.4971
20231202:1230,0.0,0.0,-3.74,25.5,2.48,0.0,Vavuniya,8.7514,80.4971
20231202:1330,0.0,0.0,0.0,25.25,2.76,0.0,Vavuniya,8.7514,80.4971
20231202:1430,0.0,0.0,0.0,24.58,2.83,0.0,Vavuniya,8.7514,80.4971
20231202:1530,0.0,0.0,0.0,24.53,2.76,0.0,Vavuniya,8.7514,80.4971
20231202:1630,0.0,0.0,0.0,24.42,2.9,0.0,Vavuniya,8.7514,80.4971
20231202:1730,0.0,0.0,0.0,23.95,2.97,0.0,Vavuniya,8.7514,80.4971
20231202:1830,0.0,0.0,0.0,23.97,3.24,0.0,Vavuniya,8.7514,80.4971
20231202:1930,0.0,0.0,0.0,24.07,3.17,0.0,Vavuniya,8.7514,80.4971
20231202:2030,0.0,0.0,0.0,24.06,3.59,0.0,Vavuniya,8.7514,80.4971
20231202:2130,0.0,0.0,0.0,24.2,3.38,0.0,Vavuniya,8.7514,80.4971
20231202:2230,0.0,0.0,0.0,24.17,3.24,0.0,Vavuniya,8.7514,80.4971
