time,P,G(i),H_sun,T2m,WS10m,Int,district,latitude,longitude
20221230:0330,373.26,477.63,34.36,24.99,2.28,0.0,Kalutara,6.5831,79.9593
20221230:0430,495.28,639.74,46.02,25.88,2.14,0.0,Kalutara,6.5831,79.9593
20221230:0530,629.34,829.68,55.36,26.76,2.28,0.0,Kalutara,6.5831,79.9593
20221230:0630,686.9,921.73,60.09,27.59,2.14,0.0,Kalutara,6.5831,79.9593
20221230:0730,568.06,750.9,58.06,28.39,2.07,0.0,Kalutara,6.5831,79.9593
20221230:0830,567.03,751.6,50.32,28.42,1.93,0.0,Kalutara,6.5831,79.9593
20221230:0930,412.88,538.64,39.42,28.44,1.86,0.0,Kalutara,6.5831,79.9593
20221230:1030,308.59,406.07,27.01,28.07,2.28,0.0,Kalutara,6.5831,79.9593
20221230:1130,114.46,172.25,13.84,27.43,2.48,0.0,Kalutara,6.5831,79.9593
20221230:1230,0.56,7.4,0.28,26.71,2.41,0.0,Kalutara,6.5831,79.9593
20221230:1330,0.0,0.0,0.0,26.07,2.55,0.0,Kalutara,6.5831,79.9593
20221230:1430,0.0,0.0,0.0,25.75,2.48,0.0,Kalutara,6.5831,79.9593
20221230:1530,0.0,0.0,0.0,25.71,2.21,0.0,Kalutara,6.5831,79.9593
20221230:1630,0.0,0.0,0.0,25.59,1.86,0.0,Kalutara,6.5831,79.9593
20221230:1730,0.0,0.0,0.0,25.24,1.45,0.0,Kalutara,6.5831,79.9593
20221230:1830,0.0,0.0,0.0,24.82,1.17,0.0,Kalutara,6.5831,79.9593
20221230:1930,0.0,0.0,0.0,24.68,1.66,0.0,Kalutara,6.5831,79.9593
20221230:2030,0.0,0.0,0.0,24.39,1.86,0.0,Kalutara,6.5831,79.9593
20221230:2130,0.0,0.0,0.0,24.05,1.86,0.0,Kalutara,6.5831,79.9593
20221230:2230,0.0,0.0,0.0,23.58,1.86,0.0,Kalutara,6.5831,79.9593
20221230:2330,0.0,0.0,0.0,23.15,1.86,0.0,Kalutara,6.5831,79.9593
20221231:0030,0.0,0.0,-5.56,22.72,1.86,0.0,Kalutara,6.5831,79.9593
20221231:0130,64.33,108.43,8.11,22.35,1.72,0.0,Kalutara,6.5831,79.9593
20221231:0230,240.69,318.03,21.48,22.9,1.31,0.0,Kalutara,6.5831,79.9593
20221231:0330,405.53,527.53,34.29,24.62,0.97,0.0,Kalutara,6.5831,79.9593
20221231:0430,518.32,688.29,45.98,25.78,0.76,0.0,Kalutara,6.5831,79.9593
20221231:0530,595.91,806.45,55.36,26.68,0.83,0.0,Kalutara,6.5831,79.9593
20221231:0630,611.78,830.86,60.14,27.34,1.1,0.0,Kalutara,6.5831,79.9593
20221231:0730,620.35,844.63,58.17,28.36,1.24,0.0,Kalutara,6.5831,79.9593
20221231:0830,567.71,765.02,50.44,28.73,1.31,0.0,Kalutara,6.5831,79.9593
20221231:0930,454.9,603.37,39.55,28.86,1.45,0.0,Kalutara,6.5831,79.9593
20221231:1030,283.05,376.69,27.13,28.73,1.52,0.0,Kalutara,6.5831,79.9593
20221231:1130,92.71,138.58,13.96,28.4,1.38,0.0,Kalutara,6.5831,79.9593
20221231:1230,2.34,11.48,0.39,27.69,0.9,0.0,Kalutara,6.5831,79.9593
20221231:1330,0.0,0.0,0.0,26.41,0.62,0.0,Kalutara,6.5831,79.9593
20221231:1430,0.0,0.0,0.0,25.75,0.76,0.0,Kalutara,6.5831,79.9593
