time,P,G(i),H_sun,T2m,WS10m,Int,district,latitude,longitude
20221122:2330,0.0,0.0,0.0,24.4,3.86,0.0,Trincomalee,8.5778,81.2289
20221123:0030,0.0,0.0,-1.09,24.3,4.21,0.0,Trincomalee,8.5778,81.2289
20221123:0130,138.32,205.79,12.69,24.24,4.21,0.0,Trincomalee,8.5778,81.2289
20221123:0230,352.26,455.08,26.1,25.66,3.86,0.0,Trincomalee,8.5778,81.2289
20221123:0330,525.56,671.63,38.8,26.32,4.07,0.0,Trincomalee,8.5778,81.2289
20221123:0430,647.07,837.29,50.1,27.16,4.28,0.0,Trincomalee,8.5778,81.2289
20221123:0530,709.16,937.62,58.41,29.0,3.93,0.0,Trincomalee,8.5778,81.2289
20221123:0630,687.2,916.16,61.04,29.68,3.38,0.0,Trincomalee,8.5778,81.2289
20221123:0730,604.17,801.22,56.61,30.19,2.9,0.0,Trincomalee,8.5778,81.2289
20221123:0830,541.92,718.92,47.26,30.73,2.41,0.0,Trincomalee,8.5778,81.2289
20221123:0930,394.34,520.1,35.48,31.04,2.14,0.0,Trincomalee,8.5778,81.2289
20221123:1030,229.56,314.22,22.54,30.35,1.52,0.0,Trincomalee,8.5778,81.2289
20221123:1130,70.7,123.67,9.0,30.09,0.69,0.0,Trincomalee,8.5778,81.2289
20221123:1230,0.0,0.0,-4.85,29.56,0.14,0.0,Trincomalee,8.5778,81.2289
20221123:1330,0.0,0.0,0.0,29.59,0.97,0.0,Trincomalee,8.5778,81.2289
20221123:1430,0.0,0.0,0.0,28.2,1.17,0.0,Trincomalee,8.5778,81.2289
20221123:1530,0.0,0.0,0.0,27.79,1.03,0.0,Trincomalee,8.5778,81.2289
20221123:1630,0.0,0.0,0.0,27.38,0.62,0.0,Trincomalee,8.5778,81.2289
20221123:1730,0.0,0.0,0.0,26.01,0.97,0.0,Trincomalee,8.5778,81.2289
20221123:1830,0.0,0.0,0.0,25.36,1.45,0.0,Trincomalee,8.5778,81.2289
20221123:1930,0.0,0.0,0.0,25.05,1.52,0.0,Trincomalee,8.5778,81.2289
20221123:2030,0.0,0.0,0.0,24.63,1.52,0.0,Trincomalee,8.5778,81.2289
20221123:2130,0.0,0.0,0.0,24.4,1.72,0.0,Trincomalee,8.5778,81.2289
20221123:2230,0.0,0.0,0.0,24.26,1.45,0.0,Trincomalee,8.5778,81.2289
20221123:2330,0.0,0.0,0.0,24.0,1.59,0.0,Trincomalee,8.5778,81.2289
20221124:0030,0.0,0.0,-1.19,24.02,1.79,0.0,Trincomalee,8.5778,81.2289
20221124:0130,123.73,185.73,12.57,24.09,1.86,0.0,Trincomalee,8.5778,81.2289
20221124:0230,307.53,402.81,25.96,25.57,1.72,0.0,Trincomalee,8.5778,81.2289
20221124:0330,473.66,616.76,38.64,26.29,1.79,0.0,Trincomalee,8.5778,81.2289
20221124:0430,585.97,775.02,49.91,26.86,1.86,0.0,Trincomalee,8.5778,81.2289
20221124:0530,656.22,886.82,58.2,28.68,1.86,0.0,Trincomalee,8.5778,81.2289
20221124:0630,665.95,911.98,60.84,29.26,1.38,0.0,Trincomalee,8.5778,81.2289
20221124:0730,575.97,786.83,56.47,29.82,0.69,0.0,Trincomalee,8.5778,81.2289
20221124:0830,508.47,688.16,47.18,30.16,0.62,0.0,Trincomalee,8.5778,81.2289
20221124:0930,389.46,516.84,35.45,30.27,1.24,0.0,Trincomalee,8.5778,81.2289
20221124:1030,218.56,296.78,22.54,29.1,2.14,0.0,Trincomalee,8.5778,81.2289
20221124:1130,67.34,118.26,9.03,28.74,2.55,0.0,Trincomalee,8.5778,81.2289
20221124:1230,0.0,0.0,-4.8,28.28,2.9,0.0,Trincomalee,8.5778,81.2289
20221124:1330,0.0,0.0,0.0,28.09,3.17,0.0,Trincomalee,8.5778,81.2289
20221124:1430,0.0,0.0,0.0,27.08,3.17,0.0,Trincomalee,8.5778,81.2289
20221124:1530,0.0,0.0,0.0,26.84,2.83,0.0,Trincomalee,8.5778,81.2289
20221124:1630,0.0,0.0,0.0,26.73,2.55,0.0,Trincomalee,8.5778,81.2289
20221124:1730,0.0,0.0,0.0,26.66,2.07,0.0,Trincomalee,8.5778,81.2289
20221124:1830,0.0,0.0,0.0,26.69,1.59,0.0,Trincomalee,8.5778,81.2289
20221124:1930,0.0,0.0,0.0,26.6,1.17,0.0,Trincomalee,8.5778,81.2289
20221124:2030,0.0,0.0,0.0,26.13,1.1,0.0,Trincomalee,8.5778,81.2289
