time,P,G(i),H_sun,T2m,WS10m,Int,district,latitude,longitude
20220806:2330,0.0,0.0,0.0,25.39,5.31,0.0,Matara,5.94851,80.53528
20220807:0030,0.0,0.0,-1.55,25.77,5.24,0.0,Matara,5.94851,80.53528
20220807:0130,64.72,109.44,12.79,25.56,5.59,0.0,Matara,5.94851,80.53528
20220807:0230,214.33,287.41,27.17,26.29,5.03,0.0,Matara,5.94851,80.53528
20220807:0330,372.42,472.22,41.51,26.31,5.86,0.0,Matara,5.94851,80.53528
20220807:0430,523.68,661.53,55.66,26.3,6.48,0.0,Matara,5.94851,80.53528
20220807:0530,531.58,675.65,69.14,27.64,6.28,0.0,Matara,5.94851,80.53528
20220807:0630,560.23,715.7,78.96,27.64,6.55,0.0,Matara,5.94851,80.53528
20220807:0730,548.39,696.32,74.51,27.34,6.9,0.0,Matara,5.94851,80.53528
20220807:0830,564.33,717.28,61.9,27.83,6.9,0.0,Matara,5.94851,80.53528
20220807:0930,458.79,582.24,47.95,28.0,6.9,0.0,Matara,5.94851,80.53528
20220807:1030,319.64,412.35,33.66,27.2,6.97,0.0,Matara,5.94851,80.53528
20220807:1130,129.66,190.04,19.29,27.34,6.76,0.0,Matara,5.94851,80.53528
20220807:1230,8.42,26.97,4.92,27.09,5.93,0.0,Matara,5.94851,80.53528
20220807:1330,0.0,0.0,0.0,27.05,5.45,0.0,Matara,5.94851,80.53528
20220807:1430,0.0,0.0,0.0,26.3,5.03,0.0,Matara,5.94851,80.53528
20220807:1530,0.0,0.0,0.0,26.23,4.97,0.0,Matara,5.94851,80.53528
20220807:1630,0.0,0.0,0.0,26.34,5.38,0.0,Matara,5.94851,80.53528
20220807:1730,0.0,0.0,0.0,26.4,5.24,0.0,Matara,5.94851,80.53528
20220807:1830,0.0,0.0,0.0,26.37,5.24,0.0,Matara,5.94851,80.53528
20220807:1930,0.0,0.0,0.0,26.42,5.79,0.0,Matara,5.94851,80.53528
20220807:2030,0.0,0.0,0.0,25.81,5.93,0.0,Matara,5.94851,80.53528
20220807:2130,0.0,0.0,0.0,25.7,6.0,0.0,Matara,5.94851,80.53528
20220807:2230,0.0,0.0,0.0,26.07,5.79,0.0,Matara,5.94851,80.53528
20220807:2330,0.0,0.0,0.0,26.01,5.52,0.0,Matara,5.94851,80.53528
20220808:0030,0.0,0.0,-1.55,26.3,5.17,0.0,Matara,5.94851,80.53528
20220808:0130,64.04,115.68,12.8,26.28,5.1,0.0,Matara,5.94851,80.53528
20220808:0230,230.05,307.87,27.2,26.98,5.72,0.0,Matara,5.94851,80.53528
20220808:0330,398.63,506.67,41.57,27.06,6.34,0.0,Matara,5.94851,80.53528
20220808:0430,529.85,667.75,55.76,27.06,6.83,0.0,Matara,5.94851,80.53528
20220808:0530,587.86,750.82,69.3,28.46,7.17,0.0,Matara,5.94851,80.53528
20220808:0630,613.39,783.18,79.24,28.24,7.45,0.0,Matara,5.94851,80.53528
20220808:0730,606.38,771.64,74.67,27.97,7.45,0.0,Matara,5.94851,80.53528
20220808:0830,552.65,700.84,61.97,28.17,7.52,0.0,Matara,5.94851,80.53528
20220808:0930,485.05,613.25,47.96,28.09,7.59,0.0,Matara,5.94851,80.53528
20220808:1030,298.45,386.24,33.65,27.32,6.83,0.0,Matara,5.94851,80.53528
20220808:1130,127.45,185.89,19.26,27.31,6.14,0.0,Matara,5.94851,80.53528
20220808:1230,11.76,29.69,4.87,27.09,5.72,0.0,Matara,5.94851,80.53528
20220808:1330,0.0,0.0,0.0,26.97,5.24,0.0,Matara,5.94851,80.53528
20220808:1430,0.0,0.0,0.0,26.48,4.9,0.0,Matara,5.94851,80.53528
20220808:1530,0.0,0.0,0.0,26.42,4.55,0.0,Matara,5.94851,80.53528
20220808:1630,0.0,0.0,0.0,26.38,4.41,0.0,Matara,5.94851,80.53528
20220808:1730,0.0,0.0,0.0,26.08,4.48,0.0,Matara,5.94851,80.53528
20220808:1830,0.0,0.0,0.0,26.04,4.62,0.0,Matara,5.94851,80.53528
20220808:1930,0.0,0.0,0.0,26.06,4.83,0.0,Matara,5.94851,80.53528
20220808:2030,0.0,0.0,0.0,25.94,4.97,0.0,Matara,5.94851,80.53528
20220808:2130,0.0,0.0,0.0,25.96,4.97,0.0,Matara,5.94851,80.53528
20220808:2230,0.0,0.0,0.0,25.81,5.38,0.0,Matara,5.94851,80.53528
20220808:2330,0.0,0.0,0.0,25.85,5.24,0.0,Matara,5.94851,80.53528
20220809:0030,0.0,0.0,-1.55,25.86,4.97,0.0,Matara,5.94851,80.53528
20220809:0130,62.4,115.95,12.82,25.79,4.76,0.0,Matara,5.94851,80.53528
20220809:0230,256.15,342.03,27.24,26.52,5.31,0.0,Matara,5.94851,80.53528
20220809:0330,405.42,513.7,41.63,26.75,5.86,0.0,Matara,5.94851,80.53528
20220809:0430,535.64,676.91,55.86,27.01,6.21,0.0,Matara,5.94851,80.53528
20220809:0530,613.92,782.19,69.46,28.19,6.48,0.0,Matara,5.94851,80.53528
20220809:0630,644.4,820.69,79.52,27.9,6.83,0.0,Matara,5.94851,80.53528
20220809:0730,625.6,794.44,74.83,28.21,7.17,0.0,Matara,5.94851,80.53528
20220809:0830,562.92,715.56,62.02,28.8,7.31,0.0,Matara,5.94851,80.53528
20220809:0930,472.57,598.3,47.98,28.61,7.38,0.0,Matara,5.94851,80.53528
20220809:1030,326.41,421.81,33.64,27.62,6.62,0.0,Matara,5.94851,80.53528
20220809:1130,136.4,203.02,19.22,27.49,5.93,0.0,Matara,5.94851,80.53528
20220809:1230,4.43,24.37,4.81,27.42,5.03,0.0,Matara,5.94851,80.53528
20220809:1330,0.0,0.0,0.0,27.33,4.55,0.0,Matara,5.94851,80.53528
20220809:1430,0.0,0.0,0.0,25.91,4.21,0.0,Matara,5.94851,80.53528
20220809:1530,0.0,0.0,0.0,25.99,4.07,0.0,Matara,5.94851,80.53528
20220809:1630,0.0,0.0,0.0,25.98,4.0,0.0,Matara,5.94851,80.53528
20220809:1730,0.0,0.0,0.0,25.96,3.86,0.0,Matara,5.94851,80.53528
20220809:1830,0.0,0.0,0.0,25.9,3.86,0.0,Matara,5.94851,80.53528
20220809:1930,0.0,0.0,0.0,25.96,3.93,0.0,Matara,5.94851,80.53528
20220809:2030,0.0,0.0,0.0,25.54,4.14,0.0,Matara,5.94851,80.53528
20220809:2130,0.0,0.0,0.0,25.57,4.48,0.0,Matara,5.94851,80.53528
20220809:2230,0.0,0.0,0.0,25.25,4.9,0.0,Matara,5.94851,80.53528
20220809:2330,0.0,0.0,0.0,25.01,4.62,0.0,Matara,5.94851,80.53528
20220810:0030,0.0,0.0,-1.55,25.01,4.41,0.0,Matara,5.94851,80.53528
20220810:0130,72.15,128.63,12.84,25.01,4.14,0.0,Matara,5.94851,80.53528
20220810:0230,255.65,342.35,27.29,26.58,4.34,0.0,Matara,5.94851,80.53528
20220810:0330,435.45,554.96,41.7,26.88,5.1,0.0,Matara,5.94851,80.53528
20220810:0430,534.77,680.24,55.95,27.18,5.72,0.0,Matara,5.94851,80.53528
20220810:0530,671.19,866.07,69.62,28.84,6.07,0.0,Matara,5.94851,80.53528
20220810:0630,681.71,878.26,79.8,28.93,6.48,0.0,Matara,5.94851,80.53528
20220810:0730,706.4,910.89,74.98,29.06,6.83,0.0,Matara,5.94851,80.53528
20220810:0830,633.91,812.3,62.08,29.5,7.1,0.0,Matara,5.94851,80.53528
20220810:0930,522.55,665.75,47.99,29.43,7.17,0.0,Matara,5.94851,80.53528
20220810:1030,354.72,459.07,33.62,28.43,6.83,0.0,Matara,5.94851,80.53528
20220810:1130,151.12,227.47,19.18,28.35,6.07,0.0,Matara,5.94851,80.53528
20220810:1230,3.7,24.76,4.75,28.11,5.03,0.0,Matara,5.94851,80.53528
20220810:1330,0.0,0.0,0.0,27.94,4.55,0.0,Matara,5.94851,80.53528
20220810:1430,0.0,0.0,0.0,26.34,4.0,0.0,Matara,5.94851,80.53528
20220810:1530,0.0,0.0,0.0,26.08,3.72,0.0,Matara,5.94851,80.53528
20220810:1630,0.0,0.0,0.0,26.14,3.72,0.0,Matara,5.94851,80.53528
20220810:1730,0.0,0.0,0.0,25.86,3.72,0.0,Matara,5.94851,80.53528
20220810:1830,0.0,0.0,0.0,25.67,3.79,0.0,Matara,5.94851,80.53528
20220810:1930,0.0,0.0,0.0,25.71,4.14,0.0,Matara,5.94851,80.53528
20220810:2030,0.0,0.0,0.0,25.27,4.48,0.0,Matara,5.94851,80.53528
20220810:2130,0.0,0.0,0.0,25.29,4.41,0.0,Matara,5.94851,80.53528
20220810:2230,0.0,0.0,0.0,25.46,4.48,0.0,Matara,5.94851,80.53528
20220810:2330,0.0,0.0,0.0,25.37,4.14,0.0,Matara,5.94851,80.53528
20220811:0030,0.0,0.0,-1.55,25.44,3.86,0.0,Matara,5.94851,80.53528
20220811:0130,64.39,107.44,12.87,25.46,3.79,0.0,Matara,5.94851,80.53528
20220811:0230,221.2,296.14,27.33,26.41,4.62,0.0,Matara,5.94851,80.53528
20220811:0330,369.57,471.24,41.77,26.78,5.17,0.0,Matara,5.94851,80.53528
20220811:0430,519.89,659.69,56.06,27.01,5.66,0.0,Matara,5.94851,80.53528
20220811:0530,615.16,791.33,69.78,28.84,6.07,0.0,Matara,5.94851,80.53528
20220811:0630,659.79,852.42,80.09,29.11,6.14,0.0,Matara,5.94851,80.53528
20220811:0730,696.13,901.08,75.14,29.04,6.0,0.0,Matara,5.94851,80.53528
20220811:0830,615.62,791.32,62.13,29.49,6.34,0.0,Matara,5.94851,80.53528
20220811:0930,500.42,639.58,47.99,29.48,6.55,0.0,Matara,5.94851,80.53528
20220811:1030,322.07,418.76,33.6,28.93,6.76,0.0,Matara,5.94851,80.53528
20220811:1130,143.98,216.62,19.14,28.62,6.48,0.0,Matara,5.94851,80.53528
20220811:1230,4.35,24.04,4.69,28.3,5.59,0.0,Matara,5.94851,80.53528
20220811:1330,0.0,0.0,0.0,28.16,4.83,0.0,Matara,5.94851,80.53528
20220811:1430,0.0,0.0,0.0,26.69,4.41,0.0,Matara,5.94851,80.53528
20220811:1530,0.0,0.0,0.0,26.8,4.28,0.0,Matara,5.94851,80.53528
20220811:1630,0.0,0.0,0.0,26.76,4.21,0.0,Matara,5.94851,80.53528
20220811:1730,0.0,0.0,0.0,26.45,4.21,0.0,Matara,5.94851,80.53528
20220811:1830,0.0,0.0,0.0,26.45,4.28,0.0,Matara,5.94851,80.53528
20220811:1930,0.0,0.0,0.0,26.41,4.41,0.0,Matara,5.94851,80.53528
20220811:2030,0.0,0.0,0.0,26.3,4.48,0.0,Matara,5.94851,80.53528
20220811:2130,0.0,0.0,0.0,26.31,4.41,0.0,Matara,5.94851,80.53528
20220811:2230,0.0,0.0,0.0,26.11,4.48,0.0,Matara,5.94851,80.53528
20220811:2330,0.0,0.0,0.0,26.09,4.62,0.0,Matara,5.94851,80.53528
20220812:0030,0.0,0.0,-1.54,26.04,4.28,0.0,Matara,5.94851,80.53528
20220812:0130,61.81,99.85,12.89,25.95,4.21,0.0,Matara,5.94851,80.53528
20220812:0230,236.21,315.28,27.38,26.25,4.9,0.0,Matara,5.94851,80.53528
20220812:0330,422.68,535.76,41.84,26.42,5.38,0.0,Matara,5.94851,80.53528
20220812:0430,471.32,597.61,56.16,26.67,6.0,0.0,Matara,5.94851,80.53528
20220812:0530,479.04,611.17,69.94,27.91,6.41,0.0,Matara,5.94851,80.53528
20220812:0630,443.55,567.4,80.39,27.67,6.07,0.0,Matara,5.94851,80.53528
20220812:0730,544.73,698.51,75.28,28.0,5.86,0.0,Matara,5.94851,80.53528
20220812:0830,526.0,671.6,62.17,28.59,5.72,0.0,Matara,5.94851,80.53528
20220812:0930,420.06,535.51,48.0,28.48,5.66,0.0,Matara,5.94851,80.53528
20220812:1030,322.09,418.77,33.57,28.3,5.66,0.0,Matara,5.94851,80.53528
20220812:1130,129.96,196.46,19.09,28.45,5.52,0.0,Matara,5.94851,80.53528
20220812:1230,4.65,22.03,4.63,28.03,5.17,0.0,Matara,5.94851,80.53528
20220812:1330,0.0,0.0,0.0,28.12,4.48,0.0,Matara,5.94851,80.53528
20220812:1430,0.0,0.0,0.0,26.82,3.72,0.0,Matara,5.94851,80.53528
20220812:1530,0.0,0.0,0.0,26.48,3.17,0.0,Matara,5.94851,80.53528
20220812:1630,0.0,0.0,0.0,26.37,3.17,0.0,Matara,5.94851,80.53528
20220812:1730,0.0,0.0,0.0,26.37,3.31,0.0,Matara,5.94851,80.53528
20220812:1830,0.0,0.0,0.0,26.4,3.31,0.0,Matara,5.94851,80.53528
20220812:1930,0.0,0.0,0.0,26.3,3.1,0.0,Matara,5.94851,80.53528
20220812:2030,0.0,0.0,0.0,26.13,3.03,0.0,Matara,5.94851,80.53528
20220812:2130,0.0,0.0,0.0,26.03,3.17,0.0,Matara,5.94851,80.53528
20220812:2230,0.0,0.0,0.0,25.62,3.52,0.0,Matara,5.94851,80.53528
20220812:2330,0.0,0.0,0.0,25.48,3.66,0.0,Matara,5.94851,80.53528
20220813:0030,0.0,0.0,-1.54,25.53,3.79,0.0,Matara,5.94851,80.53528
20220813:0130,67.95,119.6,12.92,25.35,3.72,0.0,Matara,5.94851,80.53528
20220813:0230,237.95,318.39,27.42,26.39,4.28,0.0,Matara,5.94851,80.53528
20220813:0330,412.69,525.4,41.91,26.8,4.97,0.0,Matara,5.94851,80.53528
20220813:0430,532.5,677.31,56.26,27.41,5.24,0.0,Matara,5.94851,80.53528
