time,P,G(i),H_sun,T2m,WS10m,Int,district,latitude,longitude
20230413:0030,0.0,0.0,-1.12,27.55,3.31,0.0,Jaffna,9.66845,80.00742
20230413:0130,90.19,152.42,13.51,27.7,3.59,0.0,Jaffna,9.66845,80.00742
20230413:0230,295.17,392.48,28.21,28.3,3.72,0.0,Jaffna,9.66845,80.00742
20230413:0330,485.09,628.65,42.96,28.5,3.52,0.0,Jaffna,9.66845,80.00742
20230413:0430,616.24,812.49,57.73,28.69,2.9,0.0,Jaffna,9.66845,80.00742
20230413:0530,701.3,954.9,72.52,29.67,2.14,0.0,Jaffna,9.66845,80.00742
20230413:0630,718.09,1006.78,87.26,30.23,1.17,0.0,Jaffna,9.66845,80.00742
20230413:0730,684.04,968.36,77.86,30.41,0.55,0.0,Jaffna,9.66845,80.00742
20230413:0830,634.34,869.17,63.07,30.68,1.38,0.0,Jaffna,9.66845,80.00742
20230413:0930,522.93,695.06,48.3,30.73,2.21,0.0,Jaffna,9.66845,80.00742
20230413:1030,361.74,478.1,33.54,30.3,3.03,0.0,Jaffna,9.66845,80.00742
20230413:1130,155.54,231.99,18.82,30.16,3.66,0.0,Jaffna,9.66845,80.00742
20230413:1230,5.52,28.29,4.16,30.08,4.14,0.0,Jaffna,9.66845,80.00742
20230413:1330,0.0,0.0,0.0,30.13,4.34,0.0,Jaffna,9.66845,80.00742
20230413:1430,0.0,0.0,0.0,29.47,4.34,0.0,Jaffna,9.66845,80.00742
20230413:1530,0.0,0.0,0.0,29.31,4.14,0.0,Jaffna,9.66845,80.00742
20230413:1630,0.0,0.0,0.0,29.19,4.0,0.0,Jaffna,9.66845,80.00742
20230413:1730,0.0,0.0,0.0,28.8,4.07,0.0,Jaffna,9.66845,80.00742
20230413:1830,0.0,0.0,0.0,28.66,4.21,0.0,Jaffna,9.66845,80.00742
20230413:1930,0.0,0.0,0.0,28.52,4.48,0.0,Jaffna,9.66845,80.00742
20230413:2030,0.0,0.0,0.0,28.15,4.83,0.0,Jaffna,9.66845,80.00742
20230413:2130,0.0,0.0,0.0,28.02,4.97,0.0,Jaffna,9.66845,80.00742
20230413:2230,0.0,0.0,0.0,27.83,4.97,0.0,Jaffna,9.66845,80.00742
20230413:2330,0.0,0.0,0.0,27.82,4.9,0.0,Jaffna,9.66845,80.00742
20230414:0030,0.0,0.0,-1.0,28.19,4.62,0.0,Jaffna,9.66845,80.00742
20230414:0130,93.12,157.57,13.63,28.17,4.28,0.0,Jaffna,9.66845,80.00742
20230414:0230,300.67,399.09,28.32,28.38,4.14,0.0,Jaffna,9.66845,80.00742
20230414:0330,492.19,637.96,43.05,28.96,3.86,0.0,Jaffna,9.66845,80.00742
20230414:0430,631.27,832.65,57.82,29.25,3.31,0.0,Jaffna,9.66845,80.00742
20230414:0530,705.3,955.01,72.6,30.1,2.69,0.0,Jaffna,9.66845,80.00742
20230414:0630,733.8,1010.67,87.38,30.61,2.21,0.0,Jaffna,9.66845,80.00742
20230414:0730,715.82,981.71,77.81,30.78,2.28,0.0,Jaffna,9.66845,80.00742
20230414:0830,647.16,872.32,63.03,31.13,2.62,0.0,Jaffna,9.66845,80.00742
20230414:0930,528.67,699.26,48.26,31.13,2.9,0.0,Jaffna,9.66845,80.00742
20230414:1030,345.49,456.17,33.51,30.61,3.52,0.0,Jaffna,9.66845,80.00742
20230414:1130,152.57,228.67,18.8,30.64,3.66,0.0,Jaffna,9.66845,80.00742
20230414:1230,5.25,27.76,4.15,30.44,3.45,0.0,Jaffna,9.66845,80.00742
20230414:1330,0.0,0.0,0.0,30.47,2.83,0.0,Jaffna,9.66845,80.00742
20230414:1430,0.0,0.0,0.0,29.89,2.21,0.0,Jaffna,9.66845,80.00742
