time,P,G(i),H_sun,T2m,WS10m,Int,district,latitude,longitude
20220624:2230,0.0,0.0,0.0,26.1,2.9,0.0,Colombo,6.93548,79.84868
20220624:2330,0.0,0.0,0.0,26.17,2.97,0.0,Colombo,6.93548,79.84868
20220625:0030,0.0,0.0,-0.21,25.53,3.86,0.0,Colombo,6.93548,79.84868
20220625:0130,20.56,42.4,13.5,25.14,3.93,0.0,Colombo,6.93548,79.84868
20220625:0230,107.28,152.08,27.26,25.37,4.0,0.0,Colombo,6.93548,79.84868
20220625:0330,269.01,346.24,40.89,26.29,4.69,0.0,Colombo,6.93548,79.84868
20220625:0430,385.58,491.7,54.08,27.05,5.31,0.0,Colombo,6.93548,79.84868
20220625:0530,394.72,506.35,65.95,28.15,5.17,0.0,Colombo,6.93548,79.84868
20220625:0630,506.61,649.89,73.25,28.35,4.97,0.0,Colombo,6.93548,79.84868
20220625:0730,514.17,662.95,70.04,29.18,4.83,0.0,Colombo,6.93548,79.84868
20220625:0830,488.89,628.77,59.49,29.12,4.83,0.0,Colombo,6.93548,79.84868
20220625:0930,327.58,423.38,46.69,29.3,4.69,0.0,Colombo,6.93548,79.84868
20220625:1030,221.22,295.08,33.19,28.91,4.97,0.0,Colombo,6.93548,79.84868
20220625:1130,95.13,145.49,19.47,28.4,4.76,0.0,Colombo,6.93548,79.84868
20220625:1230,3.93,19.85,5.71,28.02,3.59,0.0,Colombo,6.93548,79.84868
20220625:1330,0.0,0.0,0.0,27.55,3.24,0.0,Colombo,6.93548,79.84868
20220625:1430,0.0,0.0,0.0,26.75,3.66,0.0,Colombo,6.93548,79.84868
20220625:1530,0.0,0.0,0.0,26.5,2.97,0.0,Colombo,6.93548,79.84868
20220625:1630,0.0,0.0,0.0,26.37,3.24,0.0,Colombo,6.93548,79.84868
20220625:1730,0.0,0.0,0.0,26.23,3.52,0.0,Colombo,6.93548,79.84868
20220625:1830,0.0,0.0,0.0,26.39,3.24,0.0,Colombo,6.93548,79.84868
20220625:1930,0.0,0.0,0.0,25.56,3.93,0.0,Colombo,6.93548,79.84868
20220625:2030,0.0,0.0,0.0,25.75,3.38,0.0,Colombo,6.93548,79.84868
20220625:2130,0.0,0.0,0.0,25.81,2.83,0.0,Colombo,6.93548,79.84868
20220625:2230,0.0,0.0,0.0,25.73,2.21,0.0,Colombo,6.93548,79.84868
20220625:2330,0.0,0.0,0.0,25.83,2.0,0.0,Colombo,6.93548,79.84868
20220626:0030,0.0,0.0,-0.26,25.84,2.07,0.0,Colombo,6.93548,79.84868
20220626:0130,50.58,90.35,13.45,26.0,1.86,0.0,Colombo,6.93548,79.84868
20220626:0230,167.51,232.25,27.22,26.94,1.86,0.0,Colombo,6.93548,79.84868
20220626:0330,252.49,331.89,40.85,27.88,3.03,0.0,Colombo,6.93548,79.84868
20220626:0430,325.11,421.54,54.05,28.41,3.59,0.0,Colombo,6.93548,79.84868
20220626:0530,499.38,653.25,65.94,28.94,3.45,0.0,Colombo,6.93548,79.84868
20220626:0630,506.38,659.47,73.27,29.62,3.93,0.0,Colombo,6.93548,79.84868
20220626:0730,521.58,675.37,70.09,29.73,5.1,0.0,Colombo,6.93548,79.84868
20220626:0830,511.62,661.88,59.54,29.68,4.97,0.0,Colombo,6.93548,79.84868
20220626:0930,326.81,422.72,46.74,29.62,5.17,0.0,Colombo,6.93548,79.84868
20220626:1030,249.53,331.07,33.24,29.25,5.17,0.0,Colombo,6.93548,79.84868
20220626:1130,112.25,173.77,19.51,28.97,4.97,0.0,Colombo,6.93548,79.84868
20220626:1230,7.73,26.56,5.76,28.53,3.79,0.0,Colombo,6.93548,79.84868
20220626:1330,0.0,0.0,0.0,27.9,3.1,0.0,Colombo,6.93548,79.84868
20220626:1430,0.0,0.0,0.0,27.52,2.69,0.0,Colombo,6.93548,79.84868
20220626:1530,0.0,0.0,0.0,27.05,2.55,0.0,Colombo,6.93548,79.84868
